id,question_id,participant_id,frisian,dutch,english,Arguments
4_9333,4,9333,Voor de bescherming van het landschap is dit de beste oplossing. Het opwekken van duurzame energie op plekken (klein of groot) kan grote ergernis opwekken. Er zullen altijd mensen het er mee oneens zijn. In die gevallen is het wellicht beter dat de overheid de knoop doorhakt.   Het moet overigens niet zo zijn dat de 2 grote kernen in SWF nu ook worden opgezadeld met grootschalige energieopwekking. Er zijn voldoende (afgelegen) plekken in de gemeente waar dat ook zou kunnen zonder dat dit het landschap teveel aantast.,Voor de bescherming van het landschap is dit de beste oplossing. Het opwekken van duurzame energie op plekken (klein of groot) kan grote ergernis opwekken. Er zullen altijd mensen het er mee oneens zijn. In die gevallen is het wellicht beter dat de overheid de knoop doorhakt.   Het moet overigens niet zo zijn dat de 2 grote kernen in SWF nu ook worden opgezadeld met grootschalige energieopwekking. Er zijn voldoende (afgelegen) plekken in de gemeente waar dat ook zou kunnen zonder dat dit het landschap teveel aantast.,"This is the best solution for the protection of the landscape. Generating sustainable energy in places (small or large) can cause great annoyance. People will always disagree. In those cases, it may be better for the government to make the decision.   It should not be the case that the 2 large cores in SWF are now also saddled with large-scale energy generation. There are plenty of (remote) places in the municipality where this could also be done without affecting the landscape too much.",(There are plenty of (remote) places in the municipality where this could also be done without affecting the landscape too much)
5_119972,5,119972,"De opwekking en verbruik is nooit gelijktijdig als je kunt opslaan creër je onafhankelijkheid   Tevens zie ik hier werkgelegenheid  Nu wil ik wel zonnepanelen maar hoor in onze straat dat de solar omvormer regelmatig uitschakeld 250v.  Dit is nu een belemmering om panelen aan te schaffen, netwerk/infra zal dus geschikt gemaakt moeten worden","De opwekking en verbruik is nooit gelijktijdig als je kunt opslaan creër je onafhankelijkheid   Tevens zie ik hier werkgelegenheid  Nu wil ik wel zonnepanelen maar hoor in onze straat dat de solar omvormer regelmatig uitschakeld 250v.  Dit is nu een belemmering om panelen aan te schaffen, netwerk/infra zal dus geschikt gemaakt moeten worden","The generation and consumption is never simultaneous as you can store create your independence Also I see employment here Now I want solar panels but hear in our street that the solar inverter regularly switches off 250v.  This is now an obstacle to purchasing panels, so network / infrastructure will have to be made suitable",(hear in our street that the solar inverter regularly switches off 250v) AND (This is now an obstacle to purchasing panels)
3_119354,3,119354,"Als 3e keus. Ook de markteconomie moet in de gelegenheid komen. Juist een combinatie van verschillende initiatieven lijkt mij gewenst. De markt moet niet de boventoon voeren, dan wint het grote geld/macht. Duurzaam (people, profit en planet). De economie/markt, liefst lokaal, moet een mogelijkheid blijven, met kans op innovatie/ontwikkeling.","Als 3e keus. Ook de markteconomie moet in de gelegenheid komen. Juist een combinatie van verschillende initiatieven lijkt mij gewenst. De markt moet niet de boventoon voeren, dan wint het grote geld/macht. Duurzaam (people, profit en planet). De economie/markt, liefst lokaal, moet een mogelijkheid blijven, met kans op innovatie/ontwikkeling.","As a 3rd choice. The market economy must also be given the opportunity. It is precisely a combination of different initiatives that seems to me to be desirable. The market should not prevail, then big money/power wins. Sustainable (people, profit and planet). The economy/market, preferably local, must remain a possibility, with a chance of innovation/development.","(The market should not prevail, then big money/power wins)"
1_119329,1,119329,"Alle bewoners betalen op die manier flink mee, terwijl een groot deel van de gemeente zelf net een heleboel geïnvesteerd heeft in isolatie en zonnepanelen. De gemeente heeft al een groot tekort, dan lijkt het me niet verstandig om zelf in zulke projecten te investeren. Ga om te tafel met het bedrijfsleven. Voor de minderbedeelden is het wel een uitkomst, vandaar dat ik toch een paar punten heb gegeven. Misschien kunnen er subsidies worden gegeven op basis van inkomen?","Alle bewoners betalen op die manier flink mee, terwijl een groot deel van de gemeente zelf net een heleboel geïnvesteerd heeft in isolatie en zonnepanelen. De gemeente heeft al een groot tekort, dan lijkt het me niet verstandig om zelf in zulke projecten te investeren. Ga om te tafel met het bedrijfsleven. Voor de minderbedeelden is het wel een uitkomst, vandaar dat ik toch een paar punten heb gegeven. Misschien kunnen er subsidies worden gegeven op basis van inkomen?","In this way, all residents pay a lot, while a large part of the municipality itself has just invested a lot in insulation and solar panels. The municipality already has a large deficit, so I do not think it is wise to invest in such projects yourself. Sit down with the business community. For the less fortunate it is a godsend, which is why I have given a few points. Perhaps subsidies could be given on the basis of income?",(The municipality already has a large deficit)
1_117151,1,117151,Gemeente bepaald de regels en heeft de subsidies om de burgers bewust te maken en te motiveren. Maar zal toch ook de provinciale/landelijke richtlijnen moeten volgen.,Gemeente bepaald de regels en heeft de subsidies om de burgers bewust te maken en te motiveren. Maar zal toch ook de provinciale/landelijke richtlijnen moeten volgen.,The municipality determines the rules and has the subsidies to make citizens aware and motivate. But will also have to follow the provincial/national guidelines.,None
5_6769,5,6769,Deze mogelijkheid is er volgens mij nog niet ook deze accupacks moeten ergens ondergebracht worden  (gebouw lokaal).  Dit is wel 1 van de betere oplossing voor toekomst of dat er in iedere woning die voorzien is van panelen en backup te hebben maar je moet ook naar het recyclen kijken van de accu's over jaren.,Deze mogelijkheid is er volgens mij nog niet ook deze accupacks moeten ergens ondergebracht worden  (gebouw lokaal).  Dit is wel 1 van de betere oplossing voor toekomst of dat er in iedere woning die voorzien is van panelen en backup te hebben maar je moet ook naar het recyclen kijken van de accu's over jaren.,"I don't think there is this possibility yet, these battery packs have to be housed somewhere (building local).  This is 1 of the better solution for the future or that in every home that is equipped with panels and backup to have but you also have to look at recycling the batteries over years.",(these battery packs have to be housed somewhere)
5_8874,5,8874,Opslag is een groot vraagstuk en zal steeds groter worden. Het zou fantastisch zijn dat onze gemeente hierin het voortouw zou kunnen nemen.,Opslag is een groot vraagstuk en zal steeds groter worden. Het zou fantastisch zijn dat onze gemeente hierin het voortouw zou kunnen nemen.,Storage is a big issue and will continue to grow. It would be fantastic if our municipality could take the lead in this.,None
4_117893,4,117893,"Clustering kan op door de gemeente vergunde plaatsen, waarbij minimaal voldoende capaciteit ontstaat voor alle ingezetenen, mogelijk met uitzondering van energieverslinders, van wie eigen initiatief verwacht mag worden.","Clustering kan op door de gemeente vergunde plaatsen, waarbij minimaal voldoende capaciteit ontstaat voor alle ingezetenen, mogelijk met uitzondering van energieverslinders, van wie eigen initiatief verwacht mag worden.","Clustering can be done in places licensed by the municipality, creating at least sufficient capacity for all residents, possibly with the exception of energy guzzlers, from whom own initiative can be expected.",
2_118775,2,118775,Ik zie wel wat in zonnepanelen op daken waar dat goed kan   Dit tast het landschap niet aan en laat weidegrond die nu soms gebruikt wordt in tact.  Gemeentee leeuwarden omringt de stat met zonnepanelen: waanzin,Ik zie wel wat in zonnepanelen op daken waar dat goed kan   Dit tast het landschap niet aan en laat weidegrond die nu soms gebruikt wordt in tact.  Gemeentee leeuwarden omringt de stat met zonnepanelen: waanzin,I do see something in solar panels on roofs where that is possible This does not affect the landscape and leaves pasture that is now sometimes used intact.  Gemeentee leeuwarden surrounds the stat with solar panels: madness,
1_118868,1,118868,Mensen moeten meegenomen worden en vertrouwen hebben in de investeringen die ze (gaan) doen. Daarbij is het belangrijk dat er een organisatie is die expertise heeft en het overzicht houdt en slim kan combineren.   Door afspraken te maken met leveranciers kan de prijs ook laag worden gehouden.,Mensen moeten meegenomen worden en vertrouwen hebben in de investeringen die ze (gaan) doen. Daarbij is het belangrijk dat er een organisatie is die expertise heeft en het overzicht houdt en slim kan combineren.   Door afspraken te maken met leveranciers kan de prijs ook laag worden gehouden.,"People must be included and have confidence in the investments they (will) make. In addition, it is important that there is an organization that has expertise and keeps an overview and can combine smartly.   By making agreements with suppliers, the price can also be kept low.",
4_9192,4,9192,"Grootschaligheid zal stoppen met groeien, zodra er een balans is tussen vraag en aanbod en daarbij is onderhoud en service goedkoper uit te voeren omdat het geconcentreerde locaties betreft. Servicebedrijven zullen zich er vestigen en daarmee vermijdt men lange/dure aanrijtijden van monteurs.","Grootschaligheid zal stoppen met groeien, zodra er een balans is tussen vraag en aanbod en daarbij is onderhoud en service goedkoper uit te voeren omdat het geconcentreerde locaties betreft. Servicebedrijven zullen zich er vestigen en daarmee vermijdt men lange/dure aanrijtijden van monteurs.",Large scale will stop growing as soon as there is a balance between supply and demand and maintenance and service is cheaper to carry out because these are concentrated locations. Service companies will establish themselves there and thus avoid long/expensive driving times for mechanics.,
